obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,MT-01777/2018,https://interativamatupa.com.br/leitao-vota-em-sinop-e-diz-que-esta-confiante-na-vitoria/,MT,MATO GROSSO,1.0,S,1.0,,,JAYME CAMPOS,32.2,NILSON LEITAO,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01860/2018,https://canarananews.com.br/eleicoes-2018-corrida-ao-governo-de-mato-grosso/,MT,MATO GROSSO,1.0,G,0.0,,,MENDES,15.1,TAQUES,5.3,WELLINGTON,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01860/2018,https://canarananews.com.br/eleicoes-2018-corrida-ao-governo-de-mato-grosso/,MT,MATO GROSSO,1.0,G,1.0,,,MENDES,34.7,TAQUES,21.8,WELLINGTON,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01860/2018,https://mtdefato.com.br/pesquisa-mark-confirma-tendencia-de-jayme-para-o-senado-da-republia/,MT,MATO GROSSO,1.0,S,0.0,,,JAYME VERISSIMO,5.0,LEITAO,2.2,PROCURADOR MAURO,2.1,SELMA ARRUDA,1.9,FAVARO,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01860/2018,https://mtdefato.com.br/pesquisa-mark-confirma-tendencia-de-jayme-para-o-senado-da-republia/,MT,MATO GROSSO,1.0,S,1.0,,,JAYME VERISSIMO,32.5,PROCURADOR MAURO,15.4,NILSON LEITAO,14.9,SELMA ARRUDA,12.1,ADILTON SACHETTI,11.3,CARLOS FAVARO,7.5,MARIA LUCIA,6.8,WALDIR CALDAS,1.4,ALADIR ALBUQUERQUE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01860/2018,https://www.caceresnoticias.com.br/politica/professor-adriano-ocupa-sexta-posicao-na-intencao-de-votos-em-todo-o-estado-segundo-pesquisa-instituto-mark/650482,MT,MATO GROSSO,1.0,DF,,,,NERI GELLER,2.4,EMANUELZINHO,2.2,VANDER MASSON,1.3,CARLOS BEZERRA,1.1,JUAREZ COSTA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-02178/2018,http://www.dnnoticias.com.br/2018/09/em-mato-grosso-bolsonaro-lidera-com.html,MT,MATO GROSSO,1.0,PR,,,,JAIR BOLSONARO,38.0,FERNANDO HADDAD,11.0,GERALDO ALCKMIN,7.0,MARINA SILVA,5.0,CIRO GOMES,4.0,ALVARO DIAS,4.0,JOAO AMOEDO,4.0,HENRIQUE MEIRELLES,2.0,CABO DACIOLO,1.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-02178/2018,http://www.expressaonoticias.com.br/governo-de-mt-tres-pesquisas-indicam-2o-turno/,MT,MATO GROSSO,1.0,G,1.0,,,MAURO,33.0,TAQUES,23.0,WELLINGTON,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-02178/2018,https://araguaianews.com.br/2018/09/11/jayme-campos-dispara-para-o-senado-e-leitao-e-perseguido-por-selma-e-procurador-mauro-em-pesquisa-da-real-time/,MT,MATO GROSSO,1.0,S,1.0,,,JAIME CAMPOS,30.0,NILSON LEITAO,19.0,SELMA ARRUDA,17.0,MAURO LARA,17.0,MARIA LUCIA CAVALLI NEDER,13.0,ADILTON SACHETTI,12.0,CARLOS FAVARO,6.0,WALDIR CALDAS,4.0,GILBERTO LOPES FILHO,2.0,SEBASTIAO CARLOS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-02178/2018,https://www.olhardireto.com.br/noticias/exibir.asp?id=449931,MT,MATO GROSSO,1.0,G,0.0,,,MAURO,22.0,TAQUES,12.0,WELLINGTON,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-02395/2016,https://www.folhamax.com/politica/com-59-3-prefeito-e-favorito-a-reeleicao-em-santo-antonio-do-leste/97862,MT,SANTO ANTÔNIO DO LESTE,1.0,V,0.0,,,EDIVALDO,7.9,TIAO DA LU,5.7,LUCIANO,2.9,EDIMIL,2.9,ALCIDES BIGODE,2.9,LUCILA,2.1,AUREA,2.1,NEGUINHO CONTADOR,2.1,MARIO GAIVOTA,2.1,ELAINE,2.1,ENEAS,1.4,DEJANILDES,1.4,LUCICLEIDE,1.4,ANA LUCIA,1.4,EDIAO,1.4,GIOVANI BIFF,1.4,WILSON,1.4,JOSELITA,1.4,ZE GEROLA,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-02395/2016,https://www.folhamax.com/politica/com-59-3-prefeito-e-favorito-a-reeleicao-em-santo-antonio-do-leste/97862,MT,SANTO ANTÔNIO DO LESTE,1.0,P,0.0,,,MIGUEL BRUNETTA,52.1,MARLENE BIFF,12.1,ANGELO DOS PASSOS,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-02395/2016,https://www.folhamax.com/politica/com-59-3-prefeito-e-favorito-a-reeleicao-em-santo-antonio-do-leste/97862,MT,SANTO ANTÔNIO DO LESTE,1.0,P,1.0,,,MIGUEL BRUNETTA,59.3,MARLENE BIFF,20.7,ANGELO DOS PASSOS,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03219/2016,https://www.folhamax.com/politica/pesquisa-mostra-84-de-indecisos-para-camara-de-vg-17-nomes-sao-citados/78579?fb_comment_id=919797244807750_1061779747276165,MT,VÁRZEA GRANDE,1.0,V,0.0,,,CHICO CURVO,6.6,PROFESSORA NICINHA,1.3,FABIO SAAD,1.3,MADUREIRA,1.0,MANINHO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03219/2016,https://www.folhamax.com/politica/campos-lideram-pesquisa-em-vg-mas-coronel-e-ameaca-real-revela-mark/78406,MT,VÁRZEA GRANDE,1.0,P,1.0,,,JAYME CAMPOS,35.2,TABORELLY,19.6,JAJAH NEVES,8.6,TIAO DA ZAELI,4.0,JANIO CALISTO,1.7,RADAMES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03219/2016,https://www.folhamax.com/politica/campos-lideram-pesquisa-em-vg-mas-coronel-e-ameaca-real-revela-mark/78406,MT,VÁRZEA GRANDE,1.0,P,1.0,,,LUCIMAR CAMPOS,32.8,TABORELLY,14.2,JAJAH NEVES,4.6,ARILSON,4.0,TIAO DA ZAELI,3.0,WILIAM,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03219/2016,https://www.folhamax.com/politica/campos-lideram-pesquisa-em-vg-mas-coronel-e-ameaca-real-revela-mark/78406,MT,VÁRZEA GRANDE,1.0,P,0.0,,,LUCIMAR CAMPOS,13.3,TABORELLY,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03466/2016,"https://www.colnizamtnoticias.com.br/artigo/candidato-a-reeleicao,-prefeito-lidera-disputa-com-42,4-em-brasnorte",MT,BRASNORTE,1.0,P,1.0,,,TARCISIO,42.4,MAURO,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03466/2016,"https://www.colnizamtnoticias.com.br/artigo/candidato-a-reeleicao,-prefeito-lidera-disputa-com-42,4-em-brasnorte",MT,BRASNORTE,1.0,P,0.0,,,TARCISIO,15.3,MAURO,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03780/2016,https://www.folhamax.com/politica/prefeito-de-campo-verde-mantem-lideranca-com-50-revela-mark/100597,MT,CAMPO VERDE,1.0,V,0.0,,,CLEBINHO DO JUDO,4.0,ZE MARIA,3.6,PEDRO CAMBARA,3.6,GESSY DO BAR,2.8,NEY OZORIO,2.4,SADY,2.0,JOSE HUMBERTO,2.0,NICE,1.6,SILVIO EVENTOS,1.6,SOLIVAM,1.6,YARA,1.6,EDILSON PINTOR,1.6,DANTE,1.2,ZE HUMBERTO,1.2,CLENIO,1.2,SOCORRO,1.2,GIROLA,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03780/2016,https://www.folhamax.com/politica/prefeito-de-campo-verde-mantem-lideranca-com-50-revela-mark/100597,MT,CAMPO VERDE,1.0,P,0.0,,,FABIO,34.2,ANTONIO CESAR DOS SANTOS,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-03780/2016,https://www.folhamax.com/politica/prefeito-de-campo-verde-mantem-lideranca-com-50-revela-mark/100597,MT,CAMPO VERDE,1.0,P,1.0,,,FABIO,50.0,ANTONIO CESAR DOS SANTOS,18.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-05174/2018,http://caldeiraopolitico.com.br/mato-grosso/pesquisa-mostra-que-a-reeleicao-de-pedro-taques-foi-para-cucuia/48247,MT,MATO GROSSO,1.0,G,1.0,,,MAURO MENDES,39.2,PEDRO TAQUES,16.6,MAURO SOUZA LARA,10.1,WELLINGTON FAGUNDES,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-05174/2018,http://eldorado.fm/noticias/politica/3821-veja-precandidatos-que-lideram-pesquisa-para-deputado-federal-em-cuiaba.html,MT,MATO GROSSO,1.0,DF,1.0,,,VALTENIR,7.5,CARLOS BEZERRA,6.1,EMANUELZINHO,4.1,FABIO GARCIA,3.8,VICTORIO GALLI,3.1,DR. LEONARDO,2.2,MARCOS MARRAFON,1.2,VITAMINA,1.2,JUAREZ COSTA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-05174/2018,http://eldorado.fm/noticias/politica/3821-veja-precandidatos-que-lideram-pesquisa-para-deputado-federal-em-cuiaba.html,MT,MATO GROSSO,1.0,DF,0.0,,,VALTENIR,1.1,JANAINA TIVA,1.0,TONINHO DE SOUZA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-05174/2018,https://www.folhamax.com/politica/vereador-e-tres-deputados-lideram-pesquisa-para-a-assembleia/173007,MT,MATO GROSSO,1.0,DE,0.0,,,MARIO NADAF,0.8,TONINHO DE SOUZA,0.7,ELIZEU NASCIMENTO,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-05174/2018,https://www.folhamax.com/politica/vereador-e-tres-deputados-lideram-pesquisa-para-a-assembleia/173007,MT,MATO GROSSO,1.0,DE,1.0,,,TONINHO DE SOUZA,6.6,WILSON SANTOS,5.3,JANAINA RIVA,3.0,GUILHERME MALUF,2.8,ALLAN KARDEC,2.6,JUCA DO GUARANA,2.6,MARIO NADAF,2.0,EDUARDO BOTELHO,1.8,ELIZEU NASCIMENTO,1.7,SEBASTIAO REZENDE,1.5,ALLAN ZANATA,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-05174/2018,https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-mato-grosso/,MT,MATO GROSSO,1.0,S,0.0,,,JAYME CAMPOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-05174/2018,https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-mato-grosso/,MT,MATO GROSSO,1.0,S,1.0,,,JAYME CAMPOS,16.7,JUIZA SELMA ARRUDA,9.2,MARIA LUCIA CAVALLI NEDER,2.9,JOSE MEDEIROS,2.2,CARLOS FAVARO,1.8,ADILTON SACHETTI,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-06034/2016,https://www.folhamax.com/politica/em-sinop-vice-lidera-tranquila-com-49-8-contra-21-de-empresario/99760,MT,SINOP,1.0,P,0.0,,,ROSANA MARTINELLI,34.3,ROBERTO DORNER,11.1,DALTON MARTINI,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-06034/2016,https://www.folhamax.com/politica/em-sinop-vice-lidera-tranquila-com-49-8-contra-21-de-empresario/99760,MT,SINOP,1.0,P,1.0,,,ROSANA MARTINELLI,49.8,ROBERTO DORNER,21.0,DALTON MARTINI,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-06624/2016,https://www.midianews.com.br/fogo-amigo/erro-no-registro/279057,MT,CUIABÁ,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-06909/2016,https://www.folhamax.com/politica/prefeito-e-favorito-a-reeleicao-rondonopolis-deputado-aparece-em-2/91785,MT,RONDONÓPOLIS,1.0,P,1.0,,,PERCIVAL MUNIZ,32.4,ZE CARLOS DO PATIO,24.7,IBRAHIM ZAHER,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-06909/2016,https://www.folhamax.com/politica/prefeito-e-favorito-a-reeleicao-rondonopolis-deputado-aparece-em-2/91785,MT,RONDONÓPOLIS,1.0,P,0.0,,,PERCIVAL MUNIZ,8.2,ZE CARLOS DO PATIO,6.2,ADILTON SACHETTI,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-06909/2016,https://www.folhamax.com/politica/vereadores-do-pmdb-e-pps-lideram-pesquisa-em-rondonopolis-41-sao-citados/91948,MT,RONDONÓPOLIS,1.0,V,0.0,,,ADONIAS,2.2,THIAGO SILVA,1.7,FULO,1.2,THIAGO MUNIZ,1.2,REGINALDO,1.0,ANANIAS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-07265/2016,https://www.folhamax.com/politica/com-folga-ex-deputada-lidera-disputa-em-juara-vereador-e-o-segundo/93502,MT,JUARA,1.0,P,0.0,,,LUCIANE BEZERRA,3.7,LEO BOY,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-07265/2016,https://www.folhamax.com/politica/com-folga-ex-deputada-lidera-disputa-em-juara-vereador-e-o-segundo/93502,MT,JUARA,1.0,P,1.0,,,LUCIANE BEZERRA,37.3,LEO BOY,23.8,OSTACIO DA PONTE,7.8,MAURICIO AÇONORTE,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-07967/2018,https://www.folhamax.com/politica/pesquisa-band-mostra-jaime-estavel-em-1-juiza-arranca-e-assume-2-lugar-em-mt/181373,MT,MATO GROSSO,1.0,S,,,,JAYME CAMPOS,30.0,SELMA ARRUDA,26.0,NILTON LEITAO,21.0,ADILTON SACHETTI,17.0,CARLOS FAVARO,15.0,PROCURADOR MAURO,14.0,MARIA LUCIA CAVALLI NEDER,7.0,VALDIR CALDAS,3.0,SEBASTIAO CARLOS,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-07967/2018,https://www.reportermt.com.br/poderes/real-time-aponta-vitoria-de-mauro-sobre-taques-e-wellington-no-primeiro-turno/84654,MT,MATO GROSSO,1.0,G,1.0,,,MAURO MENDES,44.0,PEDRO TAQUES,19.0,WELLINGTON FAGUNDES,18.0,ARTHUR NOGUEIRA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-08021/2016,http://www.giromt.com.br/2017/11/16/primavera-do-leste-pesquisa-indica-vantagem-exorbitante-de-leo-bortolin-deve-ser-vitorioso-com-78-dos-votos-validos/,MT,PRIMAVERA DO LESTE,1.0,P,0.0,,,LEONARDO BORTOLIN,35.0,CARMEM BETTI,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-08021/2016,http://www.giromt.com.br/2017/11/16/primavera-do-leste-pesquisa-indica-vantagem-exorbitante-de-leo-bortolin-deve-ser-vitorioso-com-78-dos-votos-validos/,MT,PRIMAVERA DO LESTE,1.0,P,1.0,,,LEONARDO BORTOLIN,56.0,CARMEM BETTI,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-09434/2016,http://www.gcnoticias.com.br/politica/rosana-mantem-lideranca-com-472-das-intencoes-de-voto/32032176,MT,SINOP,1.0,P,0.0,,,ROSANA MARTINELLI,33.5,ROBERTO DORNER,14.9,DALTON MARTINI,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-09434/2016,http://www.gcnoticias.com.br/politica/rosana-mantem-lideranca-com-472-das-intencoes-de-voto/32032176,MT,SINOP,1.0,P,1.0,,,ROSANA MARTINELLI,47.2,ROBERTO DORNER,22.8,DALTON MARTINI,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-09935/2016,http://www.gcnoticias.com.br/politica/psdb-tenta-impugnar-pesquisa-e-mais-uma-vez-justica-eleitoral-nega/29459648,MT,SINOP,1.0,P,1.0,,,ROSANA MARTINELLI,37.0,FERNANDO ASSUNÇÃO,11.0,DALTON MARTINI,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00004/2012,http://www.hiroshibogea.com.br/correio-do-tocantins-defende-seriedade-de-pesquisa/,PA,MARABÁ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00057/2012,https://blogdoluizpereira.blogspot.com/2012/09/em-rio-maria-e-apontada-vitoria-de.html,PA,MARABÁ,1.0,P,1.0,,,TIAO MIRANDA,52.0,JOAO SALAME NETO,28.0,MAURINO MAGALHAES,6.0,CESAR DO COMERCIO,1.0,MANOEL RODRIGUES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00057/2012,https://www.zedudu.com.br/tio-tem-mais-de-50-de-inteno-de-votos-em-nova-pesquisa-em-marab/,PA,MARABÁ,1.0,P,0.0,,,TIAO MIRANDA,41.0,JOAO SALAME NETO,21.0,MAURINO MAGALHAES,4.0,CESAR DO COMERCIO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00114/2012,https://blogdoluizpereira.blogspot.com/2012/10/normal-0-21-false-false-false-pt-br-x_8.html,PA,BELÉM,1.0,P,1.0,,,EDMILSON RODRIGUES,42.0,PRIANTE,11.0,ZENALDO COUTINHO,11.0,JEFFERSON LIMA,7.0,ANIVALDO VALE,6.0,JORDY,5.0,ALFREDO,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00128/2012,http://www.hiroshibogea.com.br/pesquisa-ibrape-ja-encontra-salame-na-lideranca/,PA,MARABÁ,1.0,P,1.0,,,JOAO SALAME,43.0,TIAO MIRANDA,40.0,MAURINO MAGALHAES,6.0,CESAR DO COMERCIO,1.0,MANOEL RODRIGUES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00142/2012,https://blogdofajardo.wordpress.com/2012/10/01/eleicoes-no-para-psol-lidera/,PA,BELÉM,1.0,P,0.0,,,EDMILSON RODRIGUES,37.0,ZENALDO COUTINHO,11.0,PRIANTE,9.0,ANIVALDO VALE,6.0,JEFFERSON LIMA,6.0,JORDY,4.0,ALFREDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00142/2012,https://blogdofajardo.wordpress.com/2012/10/01/eleicoes-no-para-psol-lidera/,PA,BELÉM,1.0,P,1.0,,,EDMILSON RODRIGUES,41.0,PRIANTE,12.0,ZENALDO COUTINHO,12.0,JEFFERSON LIMA,8.0,ANIVALDO VALE,8.0,JORDY,6.0,ALFREDO,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00143/2012,https://blogdoluizpereira.blogspot.com/2012/10/comicio-normal-0-21-false-false-false.html,PA,MARABÁ,1.0,P,1.0,,,JOAO SALAME,45.0,TIAO MIRANDA,40.0,MAURINO MAGALHAES,5.0,CESAR DO COMERCIO,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00143/2012,https://blogdoluizpereira.blogspot.com/2012/10/comicio-normal-0-21-false-false-false.html,PA,MARABÁ,1.0,P,0.0,,,JOAO SALAME,42.0,TIAO MIRANDA,37.0,MAURINO MAGALHAES,4.0,CESAR DO COMERCIO,1.0,MANOEL RODRIGUES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00184/2012,http://www.santaluzia-online.com/2012/09/pesquisa-para-castanhal.html,PA,CASTANHAL,1.0,P,0.0,,,PAULO TITAN,51.0,MARCIO MIRANDA,29.0,PEDRO COELHO,5.0,RUBENIXSON,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00184/2012,http://www.santaluzia-online.com/2012/09/pesquisa-para-castanhal.html,PA,CASTANHAL,1.0,P,1.0,,,PAULO TITAN,53.0,MARCIO MIRANDA,32.0,PEDRO COELHO,6.0,RUBENIXSON,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00223/2012,https://ctpbr.blogspot.com/2012/09/,PA,ELDORADO DOS CARAJÁS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00314/2012,https://blogdomatheuscardoso.blogspot.com/2012/10/,PA,BELÉM,1.0,P,0.0,,,EDMILSON RODRIGUES,33.0,ZENALDO COUTINHO,18.0,JEFFERSON LIMA,9.0,JOSE PRIANTE,7.0,ANIVALDO VALE,5.0,ARNALDO JORDY,3.0,ALFREDO COSTA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00314/2012,https://blogdomatheuscardoso.blogspot.com/2012/10/,PA,BELÉM,1.0,P,1.0,,,EDMILSON RODRIGUES,36.0,ZENALDO COUTINHO,21.0,JOSE PRIANTE,10.0,JEFFERSON LIMA,10.0,ANIVALDO VALE,6.0,ARNALDO JORDY,5.0,ALFREDO COSTA,1.0,LENY CAMPELO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PA-00335/2012,https://blogdoluizpereira.blogspot.com/2012/10/normal-0-21-false-false-false-pt-br-x_1388.html,PA,BELÉM,1.0,P,,,,ZENALDO COUTINHO,45.0,EDMILSON,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
